,STATE,CITY,KEYWORD,STATE,COUNTRY
29251,az,phoenix,,,USA
29253,ca,,,,USA
29254,az,phoenix,,,USA
29255,az,phoenix,,,USA
29257,az,phoenix,,,USA
29259,az,phoenix,,,USA
29261,az,phoenix,,,USA
29263,az,phoenix,,,USA
29278,co,,,,USA
29293,ny,new york,,,USA
29295,ca,san francisco,,,USA
29300,ny,new york,,,USA
29342,va,,,,USA
29368,nv,las vegas,,,USA
29369,nv,las vegas,,,USA
29370,nv,las vegas,,,USA
29371,nv,las vegas,,,USA
29372,nv,las vegas,,,USA
29373,nv,las vegas,,,USA
29374,nv,las vegas,,,USA
29403,nv,las vegas,,,USA
29414,ca,los angeles,,,USA
29420,hi,,,,USA
29432,ca,,,,USA
29462,ca,,,,USA
29469,ca,san francisco,,,USA
29480,ca,,,,USA
29486,la,los angeles,,,USA
29497,oh,,,,USA
29498,ca,san francisco,,,USA
29500,dc,washington,,,USA
29512,ca,los angeles,,,USA
29513,ca,,,,USA
29530,ca,,,,USA
29531,ca,los angeles,,,USA
29533,oh,,,,USA
29562,la,los angeles,,,USA
29563,ca,,,,USA
29574,tn,,,,USA
29577,fl,,,,USA
29588,az,phoenix,,,USA
29593,ca,,,,USA
29594,ca,,,,USA
29595,ca,,,,USA
29596,ca,,,,USA
29597,ca,,,,USA
29619,fl,,,,USA
29627,tx,,,,USA
29634,dc,washington,,,USA
29641,ga,,,,USA
29642,ca,san francisco,,,USA
29650,ca,,,,USA
29651,ca,los angeles,,,USA
29662,ca,,,,USA
29671,ca,san francisco,,,USA
29674,in,indianapolis,,,USA
29678,ca,,,,USA
29680,tn,,,,USA
29684,ca,,,,USA
29687,il,chicago,,,USA
29693,ca,,,,USA
29701,or,portland,,,USA
29713,ca,san francisco,,,USA
29714,nc,,,,USA
29717,il,chicago,,,USA
29718,nv,las vegas,,,USA
29719,nv,las vegas,,,USA
29720,nv,las vegas,,,USA
29721,nv,las vegas,,,USA
29722,nv,las vegas,,,USA
29723,nv,las vegas,,,USA
29724,nv,las vegas,,,USA
29728,oh,,,,USA
29733,nv,las vegas,,,USA
29737,tx,,,,USA
29748,tx,dallas,,,USA
29750,ca,san francisco,,,USA
29754,il,chicago,,,USA
29767,in,,,,USA
29770,fl,,,,USA
29786,ny,new york,,,USA
29799,fl,,,,USA
29812,wa,seattle,,,USA
29816,oh,columbus,,,USA
29817,oh,columbus,,,USA
29818,ca,,,,USA
29826,oh,columbus,,,USA
29827,oh,columbus,,,USA
29828,oh,columbus,,,USA
29829,va,,,,USA
29830,oh,columbus,,,USA
29834,ca,,,,USA
29837,il,chicago,,,USA
29852,ca,,,,USA
29854,wa,seattle,,,USA
29856,ny,new york,,,USA
29857,md,baltimore,,,USA
29869,nv,las vegas,,,USA
29873,ca,los angeles,,,USA
29875,tx,,,,USA
29879,ca,,,,USA
29880,pa,,,,USA
29889,ca,san francisco,,,USA
29892,ma,,,,USA
29914,ny,,,,USA
29930,ny,new york,,,USA
29931,fl,,,,USA
29951,va,,,,USA
29952,tx,dallas,,,USA
29956,va,,,,USA
29959,ca,los angeles,,,USA
29967,ca,los angeles,,,USA
29972,nj,,,,USA
29979,md,,,,USA
29981,co,denver,,,USA
29994,fl,,,,USA
30003,wa,seattle,,,USA
30011,ca,los angeles,,,USA
30015,ca,los angeles,,,USA
30019,ca,,,,USA
30020,ca,,,,USA
30021,ca,,,,USA
30022,ca,,,,USA
30024,ca,,,,USA
30046,ny,new york,,,USA
30059,tx,austin,,,USA
30065,ca,,,,USA
30069,de,,,,USA
30070,ca,los angeles,,,USA
30076,ca,,,,USA
30087,ga,,,,USA
30088,ny,,,,USA
30089,ny,,,,USA
30107,tx,,,,USA
30114,ca,,,,USA
30117,ca,,,,USA
30119,in,indianapolis,,,USA
30120,tn,memphis,,,USA
30121,ny,new york,,,USA
30122,ny,new york,,,USA
30123,tx,san antonio,,,USA
30124,oh,,,,USA
30125,tx,dallas,,,USA
30126,az,phoenix,,,USA
30127,ca,,,,USA
30128,pa,philadelphia,,,USA
30129,ut,,,,USA
30130,ca,los angeles,,,USA
30131,fl,,,,USA
30132,md,baltimore,,,USA
30133,ny,new york,,,USA
30134,ga,,,,USA
30135,tx,houston,,,USA
30137,in,indianapolis,,,USA
30138,mo,,,,USA
30139,mn,,,,USA
30140,ne,,,,USA
30141,wa,seattle,,,USA
30142,or,,,,USA
30144,la,los angeles,,,USA
30145,mn,,,,USA
30146,il,chicago,,,USA
30147,ca,san francisco,,,USA
30148,mn,,,,USA
30149,fl,,,,USA
30150,az,phoenix,,,USA
30151,al,,,,USA
30152,ca,san diego,,,USA
30153,mo,,,,USA
30155,dc,washington,,,USA
30156,nc,charlotte,,,USA
30157,wi,milwaukee,,,USA
30158,ok,,,,USA
30159,tx,dallas,,,USA
30160,wi,milwaukee,,,USA
30161,ca,,,,USA
30162,ny,new york,,,USA
30163,fl,,,,USA
30164,fl,,,,USA
30165,ga,,,,USA
30167,ca,los angeles,,,USA
30168,ny,,,,USA
30169,mi,detroit,,,USA
30170,ok,,,,USA
30171,il,chicago,,,USA
30172,co,denver,,,USA
30173,tx,houston,,,USA
30174,dc,washington,,,USA
30175,or,portland,,,USA
30176,ma,boston,,,USA
30177,mo,,,,USA
30178,ca,,,,USA
30179,ca,,,,USA
30180,ma,boston,,,USA
30181,ny,new york,,,USA
30182,ny,new york,,,USA
30183,tn,,,,USA
30184,ca,,,,USA
30185,ca,los angeles,,,USA
30186,az,,,,USA
30187,pa,philadelphia,,,USA
30188,tx,houston,,,USA
30189,fl,,,,USA
30190,il,chicago,,,USA
30191,ga,,,,USA
30192,wa,seattle,,,USA
30193,mi,detroit,,,USA
30194,il,chicago,,,USA
30195,tx,,,,USA
30196,co,denver,,,USA
30197,oh,,,,USA
30198,ca,,,,USA
30199,ca,los angeles,,,USA
30200,va,,,,USA
30201,mi,detroit,,,USA
30202,ut,,,,USA
30203,ca,los angeles,,,USA
30205,dc,washington,,,USA
30208,la,los angeles,,,USA
30209,pa,,,,USA
30210,mi,detroit,,,USA
30211,ca,,,,USA
30212,fl,,,,USA
30213,ga,,,,USA
30214,co,denver,,,USA
30215,ms,,,,USA
30216,ny,new york,,,USA
30217,fl,jacksonville,,,USA
30218,ny,new york,,,USA
30219,md,baltimore,,,USA
30220,nc,charlotte,,,USA
30221,az,phoenix,,,USA
30222,sc,,,,USA
30223,ks,,,,USA
30224,ma,boston,,,USA
30225,or,,,,USA
30227,id,,,,USA
30228,fl,,,,USA
30229,tn,,,,USA
30230,oh,,,,USA
30232,ia,,,,USA
30233,mo,,,,USA
30234,wa,seattle,,,USA
30235,tx,austin,,,USA
30236,sc,,,,USA
30237,wv,,,,USA
30238,wi,,,,USA
30239,mi,,,,USA
30240,mi,,,,USA
30241,fl,,,,USA
30242,nj,,,,USA
30243,ny,new york,,,USA
30244,fl,,,,USA
30245,ny,new york,,,USA
30246,pa,philadelphia,,,USA
30248,nc,,,,USA
30249,al,,,,USA
30250,wi,,,,USA
30251,tx,,,,USA
30252,in,,,,USA
30253,ny,,,,USA
30254,pa,,,,USA
30255,pa,philadelphia,,,USA
30256,ny,new york,,,USA
30257,ny,new york,,,USA
30260,pa,philadelphia,,,USA
30262,ny,new york,,,USA
30263,mi,detroit,,,USA
30276,ut,,,,USA
30277,ca,,,,USA
30281,il,chicago,,,USA
30292,al,,,,USA
30307,ca,los angeles,,,USA
30320,ny,new york,,,USA
30327,mi,,,,USA
30355,co,denver,,,USA
30362,wa,seattle,,,USA
30368,fl,,,,USA
30371,ga,,,,USA
30375,il,chicago,,,USA
30381,fl,,,,USA
30395,nj,,,,USA
30402,ny,,,,USA
30404,fl,,,,USA
30418,ca,,,,USA
30424,dc,washington,,,USA
30448,fl,,,,USA
30450,tx,austin,,,USA
30456,fl,,,,USA
30459,wa,seattle,,,USA
30464,mi,,,,USA
30473,pa,philadelphia,,,USA
30475,ca,,,,USA
30481,ca,,,,USA
30503,ca,,,,USA
30517,ca,san francisco,,,USA
30531,ca,,,,USA
30542,ca,,,,USA
30553,ca,san francisco,,,USA
30556,ca,,,,USA
30571,mi,,,,USA
30583,ny,,,,USA
30589,ca,san francisco,,,USA
30590,ny,new york,,,USA
30593,ny,new york,,,USA
30621,ny,new york,,,USA
30622,ny,new york,,,USA
30623,nm,,,,USA
30624,co,denver,,,USA
30629,md,,,,USA
30630,ca,los angeles,,,USA
30634,or,portland,,,USA
30637,ca,,,,USA
30641,fl,,,,USA
30643,ca,los angeles,,,USA
30657,ca,los angeles,,,USA
30667,ca,,,,USA
30668,ca,,,,USA
30669,ca,,,,USA
30670,ca,,,,USA
30671,ca,,,,USA
30675,nj,,,,USA
30676,nm,,,,USA
30678,nc,,,,USA
30682,ca,los angeles,,,USA
30696,nm,,,,USA
30706,ny,,,,USA
30720,ny,,,,USA
30726,tx,dallas,,,USA
30744,dc,washington,,,USA
30745,ny,new york,,,USA
30788,fl,,,,USA
30794,ma,,,,USA
30814,tx,,,,USA
30815,wa,,,,USA
30836,ny,new york,,,USA
30858,co,denver,,,USA
30866,ca,los angeles,,,USA
30876,va,,,,USA
30878,al,,,,USA
30888,tx,,,,USA
30895,dc,washington,,,USA
30897,ny,,,,USA
30902,ca,los angeles,,,USA
30903,tx,houston,,,USA
30914,ga,,,,USA
30923,ny,new york,,,USA
30925,ny,new york,,,USA
30926,ny,new york,,,USA
30933,md,,,,USA
30938,ca,,,,USA
30940,nv,,,,USA
30950,ca,,,,USA
30955,ny,new york,,,USA
30961,ny,,,,USA
30964,ca,san jose,,,USA
30972,fl,,,,USA
30975,il,chicago,,,USA
30981,ga,,,,USA
30987,il,chicago,,,USA
30988,wa,seattle,,,USA
30996,ca,,,,USA
31000,al,,,,USA
31008,il,chicago,,,USA
31013,ca,,,,USA
31020,ct,,,,USA
31022,ca,,,,USA
31025,ny,,,,USA
31034,tx,austin,,,USA
31039,tx,,,,USA
31044,mn,,,,USA
31047,ca,san francisco,,,USA
31052,dc,washington,,,USA
31062,dc,washington,,,USA
31064,wa,seattle,,,USA
31066,ca,los angeles,,,USA
31075,or,,,,USA
31082,ca,san francisco,,,USA
31090,ca,san diego,,,USA
31095,mi,detroit,,,USA
31097,ga,,,,USA
31098,ca,,,,USA
31106,in,indianapolis,,,USA
31111,ca,los angeles,,,USA
31113,ny,new york,,,USA
31115,ca,san diego,,,USA
31118,sc,,,,USA
31125,ks,,,,USA
31126,ca,,,,USA
31128,ca,los angeles,,,USA
31133,tx,austin,,,USA
31137,ca,,,,USA
31156,nc,,,,USA
31158,ca,,,,USA
31161,nm,,,,USA
31166,ga,,,,USA
31170,ca,,,,USA
31174,ca,,,,USA
31183,ny,new york,,,USA
31194,ca,,,,USA
31206,ca,,,,USA
31207,ca,los angeles,,,USA
31212,ca,,,,USA
31219,co,denver,,,USA
31220,co,denver,,,USA
31237,la,los angeles,,,USA
31238,la,los angeles,,,USA
31261,tn,,,,USA
31297,tx,,,,USA
31299,va,,,,USA
31344,pa,,,,USA
31360,dc,washington,,,USA
31362,ny,new york,,,USA
31366,dc,washington,,,USA
31377,ny,new york,,,USA
31399,tn,,,,USA
31451,tx,dallas,,,USA
31468,ga,,,,USA
31476,ca,,,,USA
31477,ca,,,,USA
31486,nj,,,,USA
31487,fl,,,,USA
31504,tx,austin,,,USA
31511,az,,,,USA
31515,hi,,,,USA
31518,va,,,,USA
31526,mo,,,,USA
31531,ca,san francisco,,,USA
31540,ca,,,,USA
31555,hi,,,,USA
31565,il,chicago,,,USA
31569,ca,,,,USA
31570,ca,,,,USA
31571,ca,,,,USA
31572,ca,,,,USA
31574,ca,,,,USA
31577,tx,houston,,,USA
31581,nm,,,,USA
31588,ca,san francisco,,,USA
31596,ca,san francisco,,,USA
31612,ga,,,,USA
31642,tn,memphis,,,USA
31654,ca,,,,USA
31657,tn,memphis,,,USA
31665,va,,,,USA
31671,fl,,,,USA
31678,ma,boston,,,USA
31685,ca,san francisco,,,USA
31686,ny,new york,,,USA
31689,hi,,,,USA
31691,oh,,,,USA
31692,ny,new york,,,USA
31713,pa,philadelphia,,,USA
31720,ca,san francisco,,,USA
31722,ca,san francisco,,,USA
31733,tx,,,,USA
31738,ca,san francisco,,,USA
31743,ca,los angeles,,,USA
31744,ca,san francisco,,,USA
31746,ca,san francisco,,,USA
31752,nc,,,,USA
31757,dc,washington,,,USA
31758,ca,,,,USA
31765,il,chicago,,,USA
31778,dc,washington,,,USA
31782,ca,,,,USA
31795,dc,washington,,,USA
31800,nc,,,,USA
31802,fl,jacksonville,,,USA
31811,tx,san antonio,,,USA
31812,ca,,,,USA
31821,nj,,,,USA
31827,ca,san francisco,,,USA
31844,ny,new york,,,USA
31854,tn,memphis,,,USA
31862,ca,san francisco,,,USA
31864,hi,,,,USA
31868,ma,boston,,,USA
31879,ca,,,,USA
31884,ca,,,,USA
31886,oh,,,,USA
31891,oh,,,,USA
31892,ma,boston,,,USA
31898,tx,,,,USA
31899,nj,,,,USA
31906,ca,san diego,,,USA
31907,ny,new york,,,USA
31909,mn,,,,USA
31917,ca,los angeles,,,USA
31918,ca,,,,USA
31926,ca,san francisco,,,USA
31932,mo,,,,USA
31940,fl,,,,USA
31956,fl,,,,USA
31961,oh,,,,USA
31976,tx,dallas,,,USA
31984,ca,,,,USA
31986,fl,,,,USA
32002,ca,,,,USA
32004,la,los angeles,,,USA
32005,ca,,,,USA
32012,ca,,,,USA
32016,oh,columbus,,,USA
32017,oh,columbus,,,USA
32018,oh,columbus,,,USA
32020,ca,los angeles,,,USA
32021,mn,,,,USA
32042,oh,,,,USA
32044,ca,,,,USA
32050,nv,las vegas,,,USA
32053,ny,,,,USA
32055,tx,,,,USA
32059,ca,,,,USA
32062,tx,austin,,,USA
32063,mi,,,,USA
32065,ca,,,,USA
32071,ne,,,,USA
32072,ny,new york,,,USA
32073,ca,,,,USA
32074,il,chicago,,,USA
32078,ca,,,,USA
32084,ca,,,,USA
32086,nm,,,,USA
32090,ca,,,,USA
32093,ca,,,,USA
32095,tx,houston,,,USA
32101,ne,,,,USA
32103,tx,houston,,,USA
32105,md,,,,USA
32116,oh,,,,USA
32118,ca,,,,USA
32119,ca,san francisco,,,USA
32121,ct,,,,USA
32123,ny,new york,,,USA
32124,ny,new york,,,USA
32126,ny,new york,,,USA
32130,ca,,,,USA
32132,ca,los angeles,,,USA
32135,ca,san diego,,,USA
32138,nv,las vegas,,,USA
32143,ny,new york,,,USA
32144,ga,,,,USA
32145,ca,,,,USA
32151,or,,,,USA
32152,wa,seattle,,,USA
32153,ca,,,,USA
32157,ca,los angeles,,,USA
32158,fl,,,,USA
32161,fl,,,,USA
32162,fl,,,,USA
32163,fl,,,,USA
32175,tx,austin,,,USA
32186,az,phoenix,,,USA
32189,va,,,,USA
32194,vt,,,,USA
32195,pa,new york,,,USA
32197,tx,austin,,,USA
32211,ga,,,,USA
32228,ma,boston,,,USA
32237,ky,,,,USA
32242,ca,san francisco,,,USA
32248,az,,,,USA
32270,mi,,,,USA
32274,tx,fort worth,,,USA
32277,il,chicago,,,USA
32279,fl,jacksonville,,,USA
32280,fl,,,,USA
32281,tx,,,,USA
32286,ca,san francisco,,,USA
32292,ca,san francisco,,,USA
32297,ny,new york,,,USA
32304,ny,new york,,,USA
32305,ca,,,,USA
32306,ca,,,,USA
32309,nc,,,,USA
32315,ny,new york,,,USA
32318,ca,san francisco,,,USA
32319,ca,san francisco,,,USA
32329,fl,jacksonville,,,USA
32339,ca,san francisco,,,USA
32340,ca,,,,USA
32341,ca,,,,USA
32342,ca,,,,USA
32343,ca,,,,USA
32345,ca,,,,USA
32363,ga,,,,USA
32374,ga,,,,USA
32375,ca,,,,USA
32376,ma,boston,,,USA
32377,ma,boston,,,USA
32379,ma,,,,USA
32380,ca,san diego,,,USA
32382,hi,,,,USA
32395,wi,,,,USA
32396,wi,,,,USA
32399,ga,,,,USA
32401,ca,,,,USA
32402,ma,,,,USA
32403,vt,,,,USA
32404,dc,washington,,,USA
32413,nc,,,,USA
32425,il,chicago,,,USA
32427,nc,,,,USA
32429,ct,,,,USA
32435,wa,seattle,,,USA
32459,ca,,,,USA
32473,dc,washington,,,USA
32481,ca,san francisco,,,USA
32482,ga,,,,USA
32488,tx,houston,,,USA
32493,ga,,,,USA
32506,tx,,,,USA
32507,oh,,,,USA
32513,fl,,,,USA
32515,dc,washington,,,USA
32518,ca,,,,USA
32526,nj,,,,USA
32536,ca,san francisco,,,USA
32543,ma,boston,,,USA
32545,nc,,,,USA
32548,vt,,,,USA
32550,az,,,,USA
32557,ca,san diego,,,USA
32561,ca,,,,USA
32563,ga,,,,USA
32572,nc,,,,USA
32574,ny,new york,,,USA
32580,nc,charlotte,,,USA
32589,ga,,,,USA
32591,ca,,,,USA
32593,ca,,,,USA
32595,oh,columbus,,,USA
32605,ca,,,,USA
32611,ca,,,,USA
32625,ut,,,,USA
32628,hi,,,,USA
32629,ca,,,,USA
32638,ca,,,,USA
32639,ma,boston,,,USA
32641,va,,,,USA
32647,ca,,,,USA
32659,va,,,,USA
32661,ca,,,,USA
32665,ca,,,,USA
32667,ca,,,,USA
32669,ny,new york,,,USA
32671,ca,los angeles,,,USA
32674,ca,san francisco,,,USA
32676,ca,,,,USA
32700,ky,,,,USA
32707,il,chicago,,,USA
32709,tx,houston,,,USA
32714,co,,,,USA
32741,fl,,,,USA
32744,ca,,,,USA
32754,oh,columbus,,,USA
32759,ca,,,,USA
32760,tx,austin,,,USA
32762,tx,,,,USA
32766,ga,,,,USA
32771,dc,washington,,,USA
32778,nj,,,,USA
32787,ca,,,,USA
32798,nc,,,,USA
32799,or,portland,,,USA
32800,ca,,,,USA
32815,la,,,,USA
32816,la,los angeles,,,USA
32817,ca,san diego,,,USA
32827,dc,washington,,,USA
32833,ny,new york,,,USA
32834,ny,new york,,,USA
32839,tx,,,,USA
32842,oh,,,,USA
32843,ca,,,,USA
32844,oh,,,,USA
32846,ca,,,,USA
32852,ca,los angeles,,,USA
32856,ca,,,,USA
32863,nj,,,,USA
32877,ca,,,,USA
32879,hi,,,,USA
32888,pa,,,,USA
32892,il,chicago,,,USA
32914,hi,,,,USA
32920,tx,austin,,,USA
32940,ca,,,,USA
32943,ca,,,,USA
32950,tx,austin,,,USA
32951,tx,austin,,,USA
32952,tx,austin,,,USA
32953,ca,san francisco,,,USA
32955,ca,,,,USA
32958,tn,,,,USA
32959,oh,,,,USA
32970,dc,washington,,,USA
32972,ca,,,,USA
32979,va,,,,USA
32985,nv,,,,USA
32990,tn,memphis,,,USA
33013,ny,new york,,,USA
33027,ny,new york,,,USA
33031,pa,philadelphia,,,USA
33032,ca,,,,USA
33036,nc,charlotte,,,USA
33042,hi,,,,USA
33045,tn,,,,USA
33048,ny,new york,,,USA
33054,wa,,,,USA
33083,il,chicago,,,USA
33084,or,portland,,,USA
33098,or,portland,,,USA
33110,ca,san francisco,,,USA
33115,in,,,,USA
33117,oh,,,,USA
33125,ct,,,,USA
33128,fl,,,,USA
33133,ca,,,,USA
33136,fl,,,,USA
33144,fl,,,,USA
33153,ny,new york,,,USA
33158,ma,boston,,,USA
33184,tn,,,,USA
33188,ca,,,,USA
33196,ca,,,,USA
33198,ma,boston,,,USA
33218,ma,boston,,,USA
33227,tx,houston,,,USA
33239,tx,,,,USA
33289,tx,,,,USA
33293,az,phoenix,,,USA
33307,co,denver,,,USA
33310,co,denver,,,USA
33324,ny,new york,,,USA
33328,id,,,,USA
33337,or,portland,,,USA
33338,ca,,,,USA
33339,ca,,,,USA
33340,ca,,,,USA
33341,ca,,,,USA
33342,ca,,,,USA
33344,nc,,,,USA
33346,il,chicago,,,USA
33350,dc,washington,,,USA
33359,ny,new york,,,USA
33360,wi,milwaukee,,,USA
33374,tx,,,,USA
33379,ky,,,,USA
33380,mn,austin,,,USA
33384,ca,,,,USA
33385,tx,,,,USA
33388,ct,,,,USA
33389,pa,,,,USA
33392,nj,,,,USA
33393,oh,,,,USA
33395,fl,,,,USA
33397,oh,,,,USA
33405,ca,,,,USA
33407,ca,,,,USA
33410,ar,,,,USA
33412,al,,,,USA
33413,az,,,,USA
33423,tn,,,,USA
33428,ar,,,,USA
33433,or,portland,,,USA
33438,la,los angeles,,,USA
33453,ca,,,,USA
33458,mt,,,,USA
33460,ca,,,,USA
33461,ca,los angeles,,,USA
33464,wa,seattle,,,USA
33483,oh,,,,USA
33493,ca,los angeles,,,USA
33508,ia,,,,USA
33511,tx,,,,USA
33526,fl,,,,USA
33540,ny,new york,,,USA
33551,tn,,,,USA
33567,ny,new york,,,USA
33576,ny,new york,,,USA
33584,tx,,,,USA
33587,ny,new york,,,USA
33588,ny,new york,,,USA
33590,ca,,,,USA
33595,wa,washington,,,USA
33596,tx,,,,USA
33597,ca,san jose,,,USA
33607,dc,washington,,,USA
33631,wa,washington,,,USA
33661,pa,philadelphia,,,USA
33666,ny,new york,,,USA
33696,fl,,,,USA
33709,il,chicago,,,USA
33717,fl,,,,USA
33718,tx,austin,,,USA
33724,tx,austin,,,USA
33732,ca,,,,USA
33735,il,chicago,,,USA
33740,ny,new york,,,USA
33768,oh,columbus,,,USA
33770,mi,,,,USA
33790,ca,,,,USA
33791,il,chicago,,,USA
33796,ny,,,,USA
33799,wa,,,,USA
33822,tx,austin,,,USA
33831,ia,,,,USA
33833,ny,new york,,,USA
33859,ca,,,,USA
33877,il,,,,USA
33882,ca,,,,USA
33890,oh,columbus,,,USA
33891,oh,columbus,,,USA
33892,oh,columbus,,,USA
33893,oh,columbus,,,USA
33911,pa,,,,USA
33932,ca,los angeles,,,USA
33936,ne,,,,USA
33939,oh,,,,USA
33952,tx,austin,,,USA
33956,tx,,,,USA
33959,ny,new york,,,USA
33963,nj,,,,USA
33972,tx,,,,USA
33981,ma,boston,,,USA
33985,ca,los angeles,,,USA
34005,ny,new york,,,USA
34010,pa,,,,USA
34015,ny,new york,,,USA
34027,ny,new york,,,USA
34031,ny,new york,,,USA
34041,ma,boston,,,USA
34053,nc,,,,USA
34069,tx,austin,,,USA
34075,tx,austin,,,USA
34090,fl,,,,USA
34091,ny,new york,,,USA
34106,pa,philadelphia,,,USA
34133,fl,,,,USA
34143,mo,,,,USA
34178,ny,,,,USA
34192,ny,new york,,,USA
34208,ca,,,,USA
34209,ca,,,,USA
34210,ca,,,,USA
34211,ca,,,,USA
34213,ca,,,,USA
34217,tn,,,,USA
34218,mi,,,,USA
34254,co,denver,,,USA
34258,ca,san diego,,,USA
34265,ny,new york,,,USA
34271,nm,,,,USA
34311,in,,,,USA
34322,ca,san francisco,,,USA
34326,oh,,,,USA
34329,oh,,,,USA
34339,nj,,,,USA
34352,ks,,,,USA
34358,nv,las vegas,,,USA
34371,fl,,,,USA
34372,oh,columbus,,,USA
34409,oh,columbus,,,USA
34466,ny,new york,,,USA
34488,tn,,,,USA
34492,ny,new york,,,USA
34498,md,,,,USA
34514,wa,seattle,,,USA
34517,wa,seattle,,,USA
34519,wa,seattle,,,USA
34521,wa,seattle,,,USA
34522,wa,seattle,,,USA
34526,wa,seattle,,,USA
34527,wa,seattle,,,USA
34528,wa,seattle,,,USA
34529,wa,seattle,,,USA
34530,wa,seattle,,,USA
34531,wa,seattle,,,USA
34532,wa,seattle,,,USA
34535,wa,seattle,,,USA
34536,wa,seattle,,,USA
34539,wa,seattle,,,USA
34540,wa,seattle,,,USA
34541,wa,seattle,,,USA
34542,wa,seattle,,,USA
34575,il,chicago,,,USA
34581,ca,los angeles,,,USA
34589,ca,san francisco,,,USA
34600,tx,dallas,,,USA
34604,mi,detroit,,,USA
34612,ca,,,,USA
34613,ca,,,,USA
34614,ca,,,,USA
34615,ca,,,,USA
34616,ca,,,,USA
34620,ca,san francisco,,,USA
34631,il,chicago,,,USA
34659,ma,boston,,,USA
34670,oh,,,,USA
34700,tx,austin,,,USA
34710,ca,,,,USA
34735,ca,,,,USA
34791,dc,washington,,,USA
34833,co,denver,,,USA
34836,az,,,,USA
34849,ca,,,,USA
34880,ca,,,,USA
34885,ny,new york,,,USA
34886,dc,washington,,,USA
34906,ca,,,,USA
34918,il,chicago,,,USA
34926,ks,,,,USA
34932,mi,detroit,,,USA
34941,dc,washington,,,USA
34952,ca,san francisco,,,USA
34957,ny,new york,,,USA
34959,ca,,,,USA
34960,ca,,,,USA
34961,ca,,,,USA
34962,ca,,,,USA
34964,ca,,,,USA
34985,ny,new york,,,USA
34992,ca,san francisco,,,USA
34999,ca,,,,USA
35001,dc,washington,,,USA
35032,il,chicago,,,USA
35033,ca,los angeles,,,USA
35039,az,,,,USA
35043,ca,san francisco,,,USA
35052,ca,los angeles,,,USA
35054,ca,los angeles,,,USA
35056,ca,,,,USA
35077,wa,seattle,,,USA
35081,ca,,,,USA
35088,ca,,,,USA
35089,ca,,,,USA
35096,ca,los angeles,,,USA
35101,ca,los angeles,,,USA
35104,ca,los angeles,,,USA
35108,ny,new york,,,USA
35127,ca,san francisco,,,USA
35129,wi,,,,USA
35137,nv,las vegas,,,USA
35146,oh,columbus,,,USA
35147,mn,,,,USA
35149,ca,san francisco,,,USA
35154,pa,philadelphia,,,USA
35160,pa,philadelphia,,,USA
35164,mi,,,,USA
35174,tx,houston,,,USA
35181,ny,new york,,,USA
35182,ca,,,,USA
35191,il,chicago,,,USA
35197,tx,houston,,,USA
35199,ca,san diego,,,USA
35201,ma,boston,,,USA
35207,ca,,,,USA
35211,ca,los angeles,,,USA
35217,ga,,,,USA
35218,tx,houston,,,USA
35226,ca,san diego,,,USA
35227,ca,san francisco,,,USA
35245,al,,,,USA
35249,il,,,,USA
35256,oh,,,,USA
35265,ca,san francisco,,,USA
35274,ca,,,,USA
35277,va,,,,USA
35282,ca,los angeles,,,USA
35285,ca,,,,USA
35290,ca,los angeles,,,USA
35292,ca,los angeles,,,USA
35293,az,phoenix,,,USA
35294,va,,,,USA
35296,co,,,,USA
35299,ky,,,,USA
35301,tn,memphis,,,USA
35307,az,phoenix,,,USA
35313,ca,,,,USA
35314,ca,,,,USA
35315,ca,,,,USA
35316,ca,,,,USA
35317,ca,,,,USA
35323,wa,seattle,,,USA
35325,ca,los angeles,,,USA
35337,tn,,,,USA
35342,ma,boston,,,USA
35349,nj,,,,USA
35354,ny,,,,USA
35356,or,portland,,,USA
35368,tx,austin,,,USA
35369,tx,austin,,,USA
35371,tx,houston,,,USA
35372,nj,,,,USA
35373,ny,new york,,,USA
35378,va,,,,USA
35386,tx,san antonio,,,USA
35387,tx,austin,,,USA
35388,tx,austin,,,USA
35409,tx,austin,,,USA
35410,tx,houston,,,USA
35415,al,,,,USA
35418,nc,,,,USA
35424,nc,,,,USA
35431,nv,las vegas,,,USA
35438,tx,austin,,,USA
35439,ca,,,,USA
35441,pa,,,,USA
35442,tx,austin,,,USA
35443,ca,los angeles,,,USA
35444,tx,austin,,,USA
35447,ca,san francisco,,,USA
35454,la,los angeles,,,USA
35457,al,,,,USA
35460,tx,san antonio,,,USA
35468,tx,austin,,,USA
35470,al,,,,USA
35474,ca,san francisco,,,USA
35475,tx,austin,,,USA
35476,tx,austin,,,USA
35477,tx,austin,,,USA
35485,ma,boston,,,USA
35486,tx,austin,,,USA
35494,oh,columbus,,,USA
35495,oh,columbus,,,USA
35496,tx,austin,,,USA
35503,tx,austin,,,USA
35506,tx,austin,,,USA
35512,md,baltimore,,,USA
35518,tx,austin,,,USA
35519,ca,los angeles,,,USA
35520,ca,los angeles,,,USA
35526,ca,,,,USA
35528,ar,,,,USA
35529,ca,san francisco,,,USA
35532,ca,san francisco,,,USA
35533,ca,san francisco,,,USA
35534,ca,san francisco,,,USA
35536,ca,,,,USA
35539,ny,new york,,,USA
35542,ca,san jose,,,USA
35544,ca,los angeles,,,USA
35551,tx,houston,,,USA
35556,ca,,,,USA
35557,tx,austin,,,USA
